date,close,adjclose
2016-06-13,15.979999542236328,13.76511001586914
2016-06-14,15.880000114440918,13.678970336914062
2016-06-15,15.680000305175781,13.506692886352539
2016-06-16,15.079999923706055,12.98985481262207
2016-06-17,15.869999885559082,13.670357704162598
2016-06-20,16.8799991607666,14.54036808013916
2016-06-21,16.520000457763672,14.230267524719238
2016-06-22,16.889999389648438,14.548980712890625
2016-06-23,17.809999465942383,15.34146499633789
2016-06-24,16.799999237060547,14.471451759338379
2016-06-27,14.5600004196167,12.54193115234375
2016-06-28,15.180000305175781,13.075993537902832
2016-06-29,16.329999923706055,14.066600799560547
2016-06-30,15.5,13.351642608642578
2016-07-01,16.760000228881836,14.437000274658203
2016-07-05,15.579999923706055,13.420552253723145
2016-07-06,15.619999885559082,13.455010414123535
2016-07-07,15.220000267028809,13.110451698303223
2016-07-08,15.920000076293945,13.713427543640137
2016-07-11,16.540000915527344,14.2474946975708
2016-07-12,17.3799991607666,14.971063613891602
2016-07-13,16.889999389648438,14.548980712890625
2016-07-14,16.739999771118164,14.419772148132324
2016-07-15,16.709999084472656,14.393930435180664
2016-07-18,16.489999771118164,14.204423904418945
2016-07-19,15.680000305175781,13.506692886352539
2016-07-20,16.030000686645508,13.808181762695312
2016-07-21,16.15999984741211,13.920164108276367
2016-07-22,16.290000915527344,14.032144546508789
2016-07-25,17.40999984741211,14.996910095214844
2016-07-26,17.68000030517578,15.229486465454102
2016-07-27,17.639999389648438,15.195029258728027
2016-07-28,16.81999969482422,14.48868179321289
2016-07-29,16.959999084472656,14.609277725219727
2016-08-01,16.5,14.213037490844727
2016-08-02,16.549999237060547,14.256104469299316
2016-08-03,17.790000915527344,15.324235916137695
2016-08-04,17.93000030517578,15.444835662841797
2016-08-05,18.350000381469727,15.806619644165039
2016-08-08,18.959999084472656,16.332069396972656
2016-08-09,18.719999313354492,16.125337600708008
2016-08-10,18.6200008392334,16.039196014404297
2016-08-11,19.040000915527344,16.400983810424805
2016-08-12,19.030000686645508,16.39236831665039
2016-08-15,19.889999389648438,17.133167266845703
