date,close,adjclose
2016-06-13,5.519999980926514,2.710331439971924
2016-06-14,5.260000228881836,2.5826704502105713
2016-06-15,5.139999866485596,2.523750066757202
2016-06-16,5.019999980926514,2.464830160140991
2016-06-17,5.059999942779541,2.4844701290130615
2016-06-20,5.230000019073486,2.5679404735565186
2016-06-21,5.150000095367432,2.528660774230957
2016-06-22,5.159999847412109,2.533569574356079
2016-06-23,5.239999771118164,2.572850227355957
2016-06-24,5.139999866485596,2.523750066757202
2016-06-27,4.96999979019165,2.440279960632324
2016-06-28,5.019999980926514,2.464830160140991
2016-06-29,5.050000190734863,2.479560136795044
2016-06-30,5.03000020980835,2.469740390777588
2016-07-01,5.099999904632568,2.504110097885132
2016-07-05,4.900000095367432,2.4059102535247803
2016-07-06,4.96999979019165,2.440279960632324
2016-07-07,4.570000171661377,2.2438790798187256
2016-07-08,4.75,2.3322598934173584
2016-07-11,4.789999961853027,2.3518991470336914
2016-07-12,4.949999809265137,2.43045973777771
2016-07-13,4.920000076293945,2.415729522705078
2016-07-14,4.880000114440918,2.396089553833008
2016-07-15,4.829999923706055,2.371539354324341
2016-07-18,4.96999979019165,2.440279960632324
2016-07-19,4.920000076293945,2.415729522705078
2016-07-20,5.010000228881836,2.4599201679229736
2016-07-21,5.059999942779541,2.4844701290130615
2016-07-22,4.960000038146973,2.4353690147399902
2016-07-25,4.909999847412109,2.4108197689056396
2016-07-26,4.800000190734863,2.356809139251709
2016-07-27,4.710000038146973,2.312619924545288
2016-07-28,4.670000076293945,2.2929790019989014
2016-07-29,4.659999847412109,2.2880687713623047
2016-08-01,4.579999923706055,2.248788595199585
2016-08-02,4.539999961853027,2.229149103164673
2016-08-03,4.739999771118164,2.3273489475250244
2016-08-04,4.760000228881836,2.337169647216797
2016-08-05,4.880000114440918,2.396089553833008
2016-08-08,4.869999885559082,2.3911795616149902
2016-08-09,4.800000190734863,2.356809139251709
2016-08-10,5.139999866485596,2.523750066757202
2016-08-11,5.170000076293945,2.538479804992676
2016-08-12,5.139999866485596,2.523750066757202
2016-08-15,5.349999904632568,2.6268603801727295
2016-08-16,5.380000114440918,2.6415913105010986
2016-08-17,5.320000171661377,2.6121304035186768
2016-08-18,5.400000095367432,2.6514108180999756
2016-08-19,5.420000076293945,2.661231279373169
2016-08-22,5.039999961853027,2.5843167304992676
2016-08-23,5.079999923706055,2.6048269271850586
2016-08-24,4.71999979019165,2.4202330112457275
2016-08-25,4.510000228881836,2.3125534057617188
2016-08-26,4.440000057220459,2.276660203933716
2016-08-29,4.440000057220459,2.276660203933716
2016-08-30,4.480000019073486,2.2971699237823486
2016-08-31,4.309999942779541,2.210001230239868
2016-09-01,4.079999923706055,2.0920658111572266
2016-09-02,4.179999828338623,2.1433417797088623
2016-09-06,4.199999809265137,2.153596878051758
2016-09-07,4.420000076293945,2.266404390335083
2016-09-08,4.510000228881836,2.3125534057617188
2016-09-09,4.260000228881836,2.1843628883361816
2016-09-12,4.289999961853027,2.1997456550598145
2016-09-13,4.199999809265137,2.153596878051758
2016-09-14,4.079999923706055,2.0920658111572266
2016-09-15,4.03000020980835,2.066427707672119
2016-09-16,4.159999847412109,2.1330862045288086
2016-09-19,4.210000038146973,2.158724308013916
2016-09-20,4.110000133514404,2.1074483394622803
2016-09-21,4.139999866485596,2.122830867767334
2016-09-22,4.21999979019165,2.1638522148132324
2016-09-23,4.170000076293945,2.138214349746704
