date,close,adjclose
2016-06-13,9.760000228881836,4.01074743270874
2016-06-14,9.319999694824219,3.8299355506896973
2016-06-15,9.210000038146973,3.78473162651062
2016-06-16,8.970000267028809,3.6861064434051514
2016-06-17,9.270000457763672,3.8093883991241455
2016-06-20,9.369999885559082,3.8504812717437744
2016-06-21,9.479999542236328,3.895684003829956
2016-06-22,9.430000305175781,3.8751373291015625
2016-06-23,9.630000114440918,3.9573256969451904
2016-06-24,9.029999732971191,3.710763454437256
2016-06-27,8.789999961853027,3.612138271331787
2016-06-28,9.119999885559082,3.7477474212646484
2016-06-29,9.260000228881836,3.80527925491333
2016-06-30,9.170000076293945,3.768294095993042
2016-07-01,9.329999923706055,3.8340439796447754
2016-07-05,8.920000076293945,3.665559768676758
2016-07-06,8.760000228881836,3.599809169769287
2016-07-07,8.539999961853027,3.509404420852661
2016-07-08,8.710000038146973,3.5792624950408936
2016-07-11,8.890000343322754,3.653231620788574
2016-07-12,8.979999542236328,3.690216064453125
2016-07-13,8.869999885559082,3.645012617111206
2016-07-14,8.880000114440918,3.6491222381591797
2016-07-15,8.779999732971191,3.6080281734466553
2016-07-18,8.920000076293945,3.665559768676758
2016-07-19,8.829999923706055,3.628574848175049
2016-07-20,8.920000076293945,3.665559768676758
2016-07-21,8.930000305175781,3.6696689128875732
2016-07-22,8.850000381469727,3.636794328689575
2016-07-25,9.050000190734863,3.7189817428588867
2016-07-26,8.970000267028809,3.6861064434051514
2016-07-27,8.84000015258789,3.632685422897339
2016-07-28,8.640000343322754,3.55049729347229
2016-07-29,8.65999984741211,3.558716058731079
2016-08-01,8.399999618530273,3.4518728256225586
2016-08-02,8.399999618530273,3.4518728256225586
2016-08-03,8.520000457763672,3.5011847019195557
2016-08-04,8.619999885559082,3.542278289794922
2016-08-05,8.75,3.5956995487213135
2016-08-08,8.9399995803833,3.6737780570983887
2016-08-09,8.829999923706055,3.628574848175049
2016-08-10,8.779999732971191,3.6080281734466553
2016-08-11,8.770000457763672,3.603919267654419
2016-08-12,8.949999809265137,3.677887201309204
2016-08-15,9.15999984741211,3.7641849517822266
2016-08-16,9.119999885559082,3.7477474212646484
2016-08-17,9.039999961853027,3.714871883392334
2016-08-18,9.109999656677246,3.743638277053833
2016-08-19,9.020000457763672,3.7066538333892822
2016-08-22,9.15999984741211,3.7641849517822266
2016-08-23,9.4399995803833,3.879246473312378
2016-08-24,9.289999961853027,3.8176064491271973
2016-08-25,8.579999923706055,3.5258405208587646
2016-08-26,8.5600004196167,3.5176234245300293
2016-08-29,8.720000267028809,3.5833725929260254
2016-08-30,8.890000343322754,3.653231620788574
2016-08-31,8.829999923706055,3.628574848175049
2016-09-01,8.770000457763672,3.603919267654419
2016-09-02,8.829999923706055,3.628574848175049
2016-09-06,9.039999961853027,3.714871883392334
2016-09-07,9.210000038146973,3.78473162651062
2016-09-08,9.380000114440918,3.8545901775360107
2016-09-09,9.029999732971191,3.710763454437256
2016-09-12,8.930000305175781,3.6696689128875732
2016-09-13,8.819999694824219,3.62446665763855
2016-09-14,8.569999694824219,3.5217316150665283
2016-09-15,8.579999923706055,3.5258405208587646
2016-09-16,8.670000076293945,3.5628256797790527
2016-09-19,8.859999656677246,3.6409037113189697
2016-09-20,8.130000114440918,3.562039375305176
2016-09-21,8.260000228881836,3.6189968585968018
2016-09-22,8.390000343322754,3.675955057144165
2016-09-23,8.220000267028809,3.6014721393585205
2016-09-26,7.869999885559082,3.4481239318847656
2016-09-27,7.789999961853027,3.4130733013153076
2016-09-28,7.829999923706055,3.4305977821350098
2016-09-29,7.429999828338623,3.255344867706299
2016-09-30,7.630000114440918,3.3429713249206543
2016-10-03,7.46999979019165,3.272869825363159
2016-10-04,7.690000057220459,3.3692595958709717
2016-10-05,7.889999866485596,3.4568867683410645
2016-10-06,8.260000228881836,3.6189968585968018
2016-10-07,8.210000038146973,3.597090244293213
2016-10-10,8.199999809265137,3.592707872390747
2016-10-11,8.0,3.50508189201355
2016-10-12,7.75,3.395547389984131
2016-10-13,7.699999809265137,3.3736414909362793
2016-10-14,7.900000095367432,3.4612679481506348
2016-10-17,7.849999904632568,3.439362049102783
2016-10-18,7.949999809265137,3.483175039291382
2016-10-19,8.100000381469727,3.548895835876465
2016-10-20,8.100000381469727,3.548895835876465
2016-10-21,8.050000190734863,3.5269880294799805
